content_id,tmdb_id,title,content_type,genres,primary_genre,release_date,vote_average,vote_count,popularity,original_language,overview,runtime_minutes
TMDB_M_101,101,Léon: The Professional,movie,Crime|Drama|Action,Crime,1994-09-14,8.295,15944,21.2246,fr,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year",110
TMDB_M_1083637,1083637,Kantara - A Legend: Chapter 1,movie,Action|Drama|Fantasy,Action,2025-10-01,7.0,71,17.4959,kn,"During the Kadamba reign, King Vijayendra, the ruler of the fictional feudatory land of Bangra, meets his final fate while venturing into the mystical forest of Kantara. Witnessing this, his son Rajas",115
TMDB_M_1406657,1406657,Scarlet,movie,Animation|Action|Drama|Science Fiction,Animation,2025-11-21,7.281,64,19.4075,ja,"After failing to avenge her father's murder, Princess Scarlet, wakes up in the ""Land of the Dead."" In this world filled with madness, if she does not achieve her revenge against her nemesis and reach ",165
TMDB_M_666277,666277,Past Lives,movie,Drama|Romance,Drama,2023-06-02,7.716,2257,17.6887,en,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.",142
TMDB_M_293660,293660,Deadpool,movie,Action|Adventure|Comedy,Action,2016-02-09,7.622,32546,20.1666,en,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego",107
TMDB_M_1252037,1252037,The Tank,movie,War|Action|Drama,War,2025-09-18,7.073,395,17.1984,de,A German Tiger tank crew is sent on a dangerous mission to rescue the missing officer Paul von Hardenburg from a top-secret bunker behind enemy lines. As they make their way through the lethal no-man',149
TMDB_M_1197137,1197137,Black Phone 2,movie,Horror|Thriller,Horror,2025-10-15,6.7,1005,18.561,en,"Four years after defeating The Grabber, Finney Blake is struggling with life after captivity. When his younger sister Gwen begins receiving calls in her dreams from the Black Phone and seeing disturbi",96
TMDB_M_359410,359410,Road House,movie,Action|Thriller|Drama,Action,2024-03-08,6.924,2934,19.0354,en,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",172
TMDB_M_177572,177572,Big Hero 6,movie,Adventure|Family|Animation|Action|Comedy,Adventure,2014-10-24,7.724,16469,19.7339,en,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",153
TMDB_M_1575337,1575337,Cosmic Princess Kaguya!,movie,Animation|Fantasy|Music|Science Fiction,Animation,2026-01-22,8.4,65,18.9131,ja,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",153
TMDB_M_218,218,The Terminator,movie,Action|Thriller|Science Fiction,Action,1984-10-26,7.678,14440,21.48,en,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgen",140
TMDB_M_986056,986056,Thunderbolts*,movie,Action|Science Fiction|Adventure,Action,2025-04-30,7.3,3374,18.5434,en,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",111
TMDB_M_559,559,Spider-Man 3,movie,Action|Adventure|Science Fiction,Action,2007-05-01,6.5,15084,18.3275,en,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Pe",180
TMDB_M_12444,12444,Harry Potter and the Deathly Hallows: Part 1,movie,Adventure|Fantasy,Adventure,2010-11-17,7.735,20235,18.6909,en,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore d",140
TMDB_M_1087891,1087891,The Amateur,movie,Thriller|Action,Thriller,2025-04-09,6.953,1551,19.3216,en,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take ",132
TMDB_M_67395,67395,L.E.T.H.A.L. Ladies: Return to Savage Beach,movie,Action|Thriller,Action,1998-01-27,6.0,225,23.6168,en,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,104
TMDB_M_1930,1930,The Amazing Spider-Man,movie,Action|Adventure|Science Fiction,Action,2012-06-23,6.732,18372,18.8529,en,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how",92
TMDB_M_1245347,1245347,Twinless,movie,Comedy|Drama,Comedy,2025-09-04,7.288,120,18.1313,en,"Two men who lost their respective twin brothers develop a growing friendship after meeting in a support group. However, both harbor long-hidden secrets that threaten to tear them apart.",92
TMDB_M_933260,933260,The Substance,movie,Horror|Science Fiction|Drama,Horror,2024-09-07,7.135,5849,19.6743,en,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",164
TMDB_M_945961,945961,Alien: Romulus,movie,Horror|Science Fiction,Horror,2024-08-13,7.2,4428,16.6054,en,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",135
TMDB_M_564,564,The Mummy,movie,Adventure|Action|Fantasy,Adventure,1999-04-16,6.964,9868,19.4786,en,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High,125
TMDB_M_14160,14160,Up,movie,Animation|Comedy|Family|Adventure,Animation,2009-05-28,7.959,21514,18.2501,en,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-",134
TMDB_M_1156593,1156593,Your Fault,movie,Drama|Romance,Drama,2024-12-26,7.09,1528,17.5138,es,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the fo,132
TMDB_M_1199193,1199193,Pose,movie,Thriller,Thriller,2026-02-25,6.429,28,16.9925,en,"Isolated in a grand country manor, a reclusive artist spends a passionate and paranoid weekend with his ex-lover, an obsessive fan, and a potential muse. Hoping to spark a new wave of artistic brillia",139
TMDB_M_99861,99861,Avengers: Age of Ultron,movie,Action|Adventure|Science Fiction,Action,2015-04-22,7.27,24267,19.0227,en,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villa",173
TMDB_M_1284496,1284496,Cycle of Time,movie,Comedy|Science Fiction,Comedy,2025-10-08,6.2,72,19.8142,fr,"In 1950s France, Helene and Michel lead a simple life until a freak accident in 2025 leads to Helene becoming a bank executive and Michel struggling with unemployment and depression. Their children gr",86
TMDB_M_9502,9502,Kung Fu Panda,movie,Animation|Family|Drama|Comedy|Action,Animation,2008-06-04,7.3,12518,17.967,en,"Chosen by prophecy but doubted by all, Po is an unlikely Dragon Warrior—a clumsy panda thrust into the world of kung fu as a deadly enemy threatens the Valley of Peace. Under reluctant guidance by Mas",166
TMDB_M_524047,524047,Greenland,movie,Action|Adventure|Thriller|Science Fiction,Action,2020-07-29,7.126,5199,16.6523,en,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled,",163
TMDB_M_447365,447365,Guardians of the Galaxy Vol. 3,movie,Science Fiction|Adventure|Action,Science Fiction,2023-05-03,7.924,8165,17.1407,en,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could q",162
TMDB_M_122917,122917,The Hobbit: The Battle of the Five Armies,movie,Action|Adventure|Fantasy,Action,2014-12-10,7.332,15237,18.1777,en,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an",92
TMDB_M_348,348,Alien,movie,Horror|Science Fiction,Horror,1979-05-25,8.169,16188,18.3734,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs ",87
TMDB_M_98,98,Gladiator,movie,Action|Drama|Adventure,Action,2000-05-04,8.224,20708,17.7132,en,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiat",131
TMDB_M_10681,10681,WALL·E,movie,Animation|Family|Science Fiction,Animation,2008-06-22,8.11,20093,17.7129,en,"After hundreds of years doing what he was built for, WALL•E— a robot designed to clean up the earth—discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize t",173
TMDB_M_986056,986056,Thunderbolts*,movie,Action|Science Fiction|Adventure,Action,2025-04-30,7.293,3374,18.5434,en,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",123
TMDB_M_389,389,12 Angry Men,movie,Drama,Drama,1957-04-10,8.559,9878,19.6033,en,The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and sh,93
TMDB_M_11036,11036,The Notebook,movie,Romance|Drama,Romance,2004-06-25,7.888,12432,17.9539,en,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World",111
TMDB_M_205596,205596,The Imitation Game,movie,History|Drama|Thriller|War,History,2014-11-14,7.986,17950,17.3313,en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Govern",104
TMDB_M_1214871,1214871,Onegin,movie,Drama|Romance,Drama,2024-03-07,6.8,11,13.8461,ru,"Evgeniy Onegin lives in grand style: balls, receptions, theater premieres and other frivolities the capital can offer a young man. But social life has long tired him, so he perceives the news of the i",104
TMDB_M_823219,823219,Flow,movie,Animation|Adventure|Fantasy|Family,Animation,2024-08-29,8.1,2733,16.619,lv,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",148
TMDB_M_967941,967941,Wicked: For Good,movie,Fantasy|Adventure|Romance,Fantasy,2025-11-19,6.645,919,17.47,en,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly s",137
TMDB_M_982843,982843,The Great Flood,movie,Science Fiction|Adventure|Drama,Science Fiction,2025-09-18,5.995,660,17.5287,ko,"When a raging flood traps a researcher and her young son, a call to a crucial mission puts their escape — and the future of humanity — on the line.",97
TMDB_M_156022,156022,The Equalizer,movie,Thriller|Action|Crime,Thriller,2014-09-24,7.283,9844,16.9879,en,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangster",134
TMDB_M_107257,107257,A Perfect Ending,movie,Drama|Romance,Drama,2012-06-01,6.2,133,18.1182,en,"This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expe",103
