watch_event_id,customer_id,content_id,watch_date,watch_start_time,watch_duration_minutes,completion_percentage,device_type,session_id,is_resumed
WE_00007976,CUST_000098,TMDB_M_967941,2025-09-28,15:39:00,112,0.82,smart_tv,SESS_83BCCFA8,False
WE_00007977,CUST_000098,TMDB_M_424,2025-10-07,23:01:00,31,0.22,tablet,SESS_9E876040,False
WE_00007978,CUST_000098,TMDB_M_244786,2025-05-11,22:43:00,54,0.43,smart_tv,SESS_D6E11E55,False
WE_00007979,CUST_000098,TMDB_T_13945,2025-12-07,14:44:00,37,0.97,smart_tv,SESS_7533C4DF,False
WE_00007980,CUST_000098,TMDB_T_1416,2026-03-17,06:22:00,12,0.21,smart_tv,SESS_2BB2C51F,True
WE_00007981,CUST_000098,TMDB_M_8966,2026-01-06,13:23:00,45,0.25,desktop,SESS_5EF59CD3,True
WE_00007982,CUST_000098,TMDB_T_110075,2025-05-20,11:21:00,28,0.72,gaming_console,SESS_7D82E0DE,False
WE_00007983,CUST_000098,TMDB_M_4232,2026-02-04,21:23:00,103,0.72,smart_tv,SESS_922E047F,True
WE_00007984,CUST_000098,TMDB_M_1156593,2025-06-28,07:03:00,125,0.95,smart_tv,SESS_205CF4EC,True
WE_00007985,CUST_000098,TMDB_M_812037,2025-06-09,11:13:00,54,0.68,smart_tv,SESS_1C751AD4,False
WE_00007986,CUST_000098,TMDB_M_967941,2025-06-08,15:21:00,134,0.98,smart_tv,SESS_2DDCC829,True
WE_00007987,CUST_000098,TMDB_M_803796,2025-05-11,19:27:00,87,0.97,gaming_console,SESS_BEC4EE08,True
WE_00007988,CUST_000098,TMDB_T_33238,2025-10-04,10:48:00,23,0.52,smart_tv,SESS_89EFA861,True
WE_00007989,CUST_000098,TMDB_M_1087192,2025-10-08,10:46:00,66,0.38,smart_tv,SESS_A99E7D01,False
WE_00007990,CUST_000098,TMDB_M_1087192,2025-06-24,06:22:00,47,0.27,smart_tv,SESS_12F04460,False
WE_00007991,CUST_000098,TMDB_T_1973,2025-05-31,18:58:00,33,0.9,smart_tv,SESS_876080E1,True
WE_00007992,CUST_000098,TMDB_M_453395,2026-03-23,18:45:00,63,0.52,smart_tv,SESS_9BC27450,False
WE_00007993,CUST_000098,TMDB_M_1087192,2025-03-02,10:21:00,115,0.66,smart_tv,SESS_E61219B5,False
WE_00007994,CUST_000098,TMDB_T_71712,2025-05-01,17:19:00,22,0.79,smart_tv,SESS_ED1D6D27,False
WE_00007995,CUST_000098,TMDB_M_803796,2025-07-03,17:13:00,67,0.75,smart_tv,SESS_877477AD,False
WE_00007996,CUST_000098,TMDB_M_244786,2025-05-16,13:45:00,102,0.81,smart_tv,SESS_433FCA8A,False
WE_00007997,CUST_000098,TMDB_M_967941,2025-02-19,16:29:00,112,0.82,smart_tv,SESS_19504CC0,False
WE_00007998,CUST_000098,TMDB_T_1405,2026-02-07,12:59:00,29,0.71,smart_tv,SESS_ED0C082B,False
WE_00007999,CUST_000098,TMDB_T_1403,2025-08-13,07:43:00,27,0.52,smart_tv,SESS_C2B35E09,False
WE_00008000,CUST_000098,TMDB_M_128,2025-10-04,22:57:00,86,0.98,mobile,SESS_FEB2AC4B,False
WE_00008001,CUST_000098,TMDB_M_1493859,2025-09-23,17:15:00,83,0.78,smart_tv,SESS_1AD4E764,False
WE_00008002,CUST_000098,TMDB_T_46952,2026-02-12,09:42:00,44,0.86,gaming_console,SESS_37B71C72,False
WE_00008003,CUST_000098,TMDB_M_497,2025-03-31,17:22:00,102,0.71,smart_tv,SESS_8735B2BB,True
WE_00008004,CUST_000098,TMDB_M_1124,2025-08-13,07:32:00,71,0.52,smart_tv,SESS_6F35FAE2,False
WE_00008005,CUST_000098,TMDB_M_769,2025-02-21,10:54:00,27,0.34,smart_tv,SESS_C67E0A01,False
WE_00008006,CUST_000098,TMDB_M_1266992,2025-07-10,19:59:00,142,0.8,smart_tv,SESS_9C18E0BA,False
WE_00008007,CUST_000098,TMDB_M_872585,2025-09-18,14:34:00,21,0.22,gaming_console,SESS_D5942BB2,False
WE_00008008,CUST_000098,TMDB_T_76479,2025-10-09,13:53:00,33,0.72,smart_tv,SESS_F1FC8F26,False
WE_00008009,CUST_000098,TMDB_M_1368166,2025-04-10,15:31:00,59,0.4,smart_tv,SESS_02E842BB,False
WE_00008010,CUST_000098,TMDB_T_289219,2025-12-13,08:53:00,21,0.42,smart_tv,SESS_BCE642A4,False
WE_00008011,CUST_000098,TMDB_M_8966,2025-04-13,20:41:00,59,0.33,smart_tv,SESS_EABB42D6,False
WE_00008012,CUST_000098,TMDB_M_43347,2025-10-09,12:32:00,33,0.35,smart_tv,SESS_B85ACAF0,False
WE_00008013,CUST_000098,TMDB_M_1266990,2025-08-02,09:30:00,98,0.71,smart_tv,SESS_2ABB8747,False
WE_00008014,CUST_000098,TMDB_M_1087192,2026-02-12,11:55:00,157,0.9,smart_tv,SESS_77CF865F,True
WE_00008015,CUST_000098,TMDB_M_986056,2025-09-01,11:20:00,30,0.25,desktop,SESS_50CCA99F,False
WE_00008016,CUST_000098,TMDB_M_350,2025-05-29,21:08:00,86,0.49,smart_tv,SESS_6CDB930C,False
WE_00008017,CUST_000098,TMDB_T_290856,2026-03-07,19:06:00,16,0.32,smart_tv,SESS_352D855E,False
WE_00008018,CUST_000098,TMDB_T_100088,2025-11-18,15:35:00,20,0.74,smart_tv,SESS_5FA8C28A,False
WE_00008019,CUST_000098,TMDB_T_100088,2026-03-10,18:55:00,6,0.22,smart_tv,SESS_A830B0BA,False
WE_00008020,CUST_000098,TMDB_M_453395,2025-09-13,07:23:00,30,0.25,smart_tv,SESS_89D8953B,False
WE_00008021,CUST_000098,TMDB_T_100088,2026-04-10,12:57:00,23,0.85,smart_tv,SESS_B8CF3F6A,False
WE_00008022,CUST_000098,TMDB_M_1191876,2025-10-17,06:31:00,46,0.46,smart_tv,SESS_030B23DB,False
WE_00008023,CUST_000098,TMDB_T_1408,2025-09-03,21:46:00,28,0.61,smart_tv,SESS_5183C54F,False
WE_00008024,CUST_000098,TMDB_T_44006,2025-07-04,08:18:00,39,0.92,gaming_console,SESS_65022273,False
WE_00008025,CUST_000098,TMDB_M_1156593,2025-08-17,14:40:00,101,0.77,smart_tv,SESS_1F1D1B20,False
WE_00008026,CUST_000098,TMDB_M_83533,2026-01-13,14:52:00,61,0.65,smart_tv,SESS_C98A2FA2,False
WE_00008027,CUST_000098,TMDB_M_1087192,2025-07-03,16:19:00,85,0.49,smart_tv,SESS_3FA58BDA,False
WE_00008028,CUST_000098,TMDB_M_4935,2026-01-31,14:07:00,85,0.57,smart_tv,SESS_202A9CED,False
WE_00008029,CUST_000098,TMDB_M_497,2026-04-06,16:59:00,59,0.41,smart_tv,SESS_796C6AE6,True
WE_00008030,CUST_000098,TMDB_M_350,2025-11-13,06:54:00,90,0.51,smart_tv,SESS_DDBB5298,False
WE_00008031,CUST_000098,TMDB_T_764,2025-10-29,22:08:00,35,0.98,smart_tv,SESS_3E4C23FB,False
WE_00008032,CUST_000098,TMDB_M_238,2026-04-18,12:14:00,93,0.74,smart_tv,SESS_92EF8D59,False
WE_00008033,CUST_000098,TMDB_M_423,2025-05-07,21:10:00,89,0.6,desktop,SESS_53FDB674,True
WE_00008034,CUST_000098,TMDB_T_202555,2025-05-14,09:30:00,20,0.56,smart_tv,SESS_19DF5A16,False
WE_00008035,CUST_000098,TMDB_M_453395,2026-03-31,18:07:00,88,0.72,smart_tv,SESS_1F7E09DE,False
WE_00008036,CUST_000098,TMDB_T_4087,2025-11-14,23:10:00,10,0.39,smart_tv,SESS_0F9D7819,False
WE_00008037,CUST_000098,TMDB_M_734286,2025-12-14,16:28:00,53,0.53,smart_tv,SESS_36514258,True
WE_00008038,CUST_000098,TMDB_M_14160,2025-11-25,12:01:00,49,0.37,smart_tv,SESS_66849B64,False
WE_00008039,CUST_000098,TMDB_M_329865,2025-08-31,21:54:00,76,0.64,smart_tv,SESS_EEC335F7,False
WE_00008040,CUST_000098,TMDB_M_8966,2025-05-05,12:58:00,165,0.92,smart_tv,SESS_87EB0127,False
WE_00008041,CUST_000098,TMDB_M_1297842,2025-05-27,13:42:00,26,0.28,smart_tv,SESS_C1ED3940,False
WE_00008042,CUST_000098,TMDB_M_1327862,2026-03-06,21:15:00,140,0.93,smart_tv,SESS_709B5F65,False
WE_00008043,CUST_000098,TMDB_M_969681,2025-05-08,09:54:00,23,0.21,desktop,SESS_59430636,False
WE_00008044,CUST_000098,TMDB_M_967941,2026-02-12,06:37:00,79,0.58,smart_tv,SESS_66A4372A,False
WE_00008045,CUST_000098,TMDB_M_1087192,2025-04-24,13:27:00,92,0.53,smart_tv,SESS_5A6D4596,False
WE_00008046,CUST_000098,TMDB_M_10191,2025-11-30,17:34:00,138,0.83,smart_tv,SESS_0F735617,False
WE_00008047,CUST_000098,TMDB_T_63770,2025-12-24,19:22:00,16,0.53,smart_tv,SESS_5578126E,False
WE_00008048,CUST_000098,TMDB_M_9769,2025-09-27,19:39:00,118,0.74,smart_tv,SESS_DFB2591D,False
WE_00008049,CUST_000098,TMDB_M_4935,2026-03-30,19:27:00,97,0.65,smart_tv,SESS_F8930A13,False
WE_00008050,CUST_000098,TMDB_M_510,2025-12-09,11:34:00,80,0.57,smart_tv,SESS_A203B5C1,False
WE_00008051,CUST_000098,TMDB_T_1415,2026-02-21,12:48:00,27,0.48,desktop,SESS_AA68A301,False
WE_00008052,CUST_000098,TMDB_M_424,2025-03-13,14:31:00,106,0.75,smart_tv,SESS_55957CD1,False
WE_00008053,CUST_000098,TMDB_T_1421,2026-02-05,14:36:00,9,0.22,smart_tv,SESS_602596FB,False
WE_00008054,CUST_000098,TMDB_M_18988,2025-10-04,12:41:00,26,0.28,smart_tv,SESS_916EFD7B,False
WE_00008055,CUST_000098,TMDB_M_238,2025-08-17,06:06:00,73,0.58,smart_tv,SESS_CA33DD84,False
WE_00008056,CUST_000098,TMDB_M_497,2025-10-23,07:33:00,82,0.57,mobile,SESS_613C9847,False
WE_00008057,CUST_000098,TMDB_M_12509,2025-08-25,08:29:00,85,0.73,smart_tv,SESS_F4DE6A69,False
WE_00008058,CUST_000098,TMDB_M_497,2026-01-23,19:30:00,43,0.3,gaming_console,SESS_A8F75FED,False
WE_00008059,CUST_000098,TMDB_M_1087192,2025-07-08,17:37:00,143,0.82,smart_tv,SESS_E9382F35,False
WE_00008060,CUST_000098,TMDB_M_762509,2025-05-22,10:54:00,167,0.98,smart_tv,SESS_2E8498C6,False
WE_00008061,CUST_000098,TMDB_M_453395,2025-03-11,08:29:00,60,0.49,smart_tv,SESS_288D6C65,False
WE_00008062,CUST_000098,TMDB_M_1234821,2025-10-01,15:13:00,100,0.8,smart_tv,SESS_FF2C37DC,False
WE_00008063,CUST_000098,TMDB_M_967941,2025-09-26,15:40:00,75,0.55,smart_tv,SESS_68EC88EB,False
WE_00008064,CUST_000098,TMDB_T_4656,2025-08-08,06:17:00,11,0.21,smart_tv,SESS_3FD6F99E,False
WE_00008065,CUST_000098,TMDB_M_329865,2026-03-23,18:22:00,89,0.75,smart_tv,SESS_150B8146,True
WE_00008066,CUST_000098,TMDB_M_1010581,2026-04-03,16:26:00,82,0.56,gaming_console,SESS_41A50D68,False
WE_00008067,CUST_000098,TMDB_T_8962,2026-03-25,19:57:00,29,0.86,gaming_console,SESS_AED65001,False
WE_00008068,CUST_000098,TMDB_T_1405,2025-04-26,09:38:00,13,0.34,smart_tv,SESS_E4AF65AA,False
WE_00008069,CUST_000098,TMDB_M_453395,2026-02-22,13:38:00,47,0.39,mobile,SESS_B252456E,False
WE_00008070,CUST_000099,TMDB_M_20352,2026-04-15,20:45:00,44,0.29,smart_tv,SESS_52C5BE0F,False
WE_00008071,CUST_000099,TMDB_M_447273,2026-04-18,21:55:00,46,0.3,smart_tv,SESS_55B2F82A,False
WE_00008072,CUST_000099,TMDB_M_1368166,2026-03-23,08:26:00,105,0.71,smart_tv,SESS_A28322E8,False
WE_00008073,CUST_000099,TMDB_M_1226863,2026-04-01,21:48:00,76,0.46,desktop,SESS_D4073DAA,False
WE_00008074,CUST_000099,TMDB_M_1620551,2026-04-05,22:57:00,39,0.31,desktop,SESS_5F90EA2C,False
WE_00008075,CUST_000099,TMDB_M_479197,2026-04-18,16:56:00,44,0.25,smart_tv,SESS_305C5D6F,False
WE_00008076,CUST_000099,TMDB_M_1192548,2026-04-08,13:26:00,91,0.8,smart_tv,SESS_00501CD8,False
WE_00008077,CUST_000099,TMDB_M_447273,2026-04-23,06:56:00,41,0.27,smart_tv,SESS_36C84263,False
WE_00008078,CUST_000099,TMDB_M_1226863,2026-04-19,22:35:00,147,0.89,smart_tv,SESS_7C923CAB,False
WE_00008079,CUST_000099,TMDB_T_4614,2026-03-27,16:58:00,26,0.52,smart_tv,SESS_2262DAD8,False
WE_00008080,CUST_000099,TMDB_M_502356,2026-04-05,13:36:00,59,0.34,smart_tv,SESS_DF5325CF,True
WE_00008081,CUST_000099,TMDB_M_552524,2026-04-15,12:29:00,146,0.94,gaming_console,SESS_4258828B,True
WE_00008082,CUST_000099,TMDB_M_83533,2026-04-20,10:36:00,89,0.95,smart_tv,SESS_1DB60EFE,False
WE_00008083,CUST_000099,TMDB_M_502356,2026-04-03,23:44:00,55,0.32,smart_tv,SESS_3ADBD2B2,False
WE_00008084,CUST_000099,TMDB_M_1226863,2026-03-27,14:06:00,84,0.51,smart_tv,SESS_361F448C,False
WE_00008085,CUST_000099,TMDB_T_1408,2026-04-08,14:51:00,23,0.52,smart_tv,SESS_696932AC,False
WE_00008086,CUST_000099,TMDB_M_1020969,2026-04-21,06:40:00,94,0.56,smart_tv,SESS_6B1B8C03,False
WE_00008087,CUST_000099,TMDB_M_447273,2026-03-30,06:52:00,45,0.52,smart_tv,SESS_B1F6D38E,False
WE_00008088,CUST_000099,TMDB_T_33765,2026-04-06,06:53:00,11,0.24,mobile,SESS_A8C649AB,False
WE_00008089,CUST_000099,TMDB_M_1100988,2026-03-30,10:29:00,77,0.81,smart_tv,SESS_F716B195,False
WE_00008090,CUST_000099,TMDB_M_936075,2026-04-20,21:18:00,68,0.66,smart_tv,SESS_91D5BFDD,False
WE_00008091,CUST_000099,TMDB_M_1175942,2026-04-17,07:58:00,62,0.51,smart_tv,SESS_895D603D,False
WE_00008092,CUST_000099,TMDB_M_936075,2026-04-23,16:39:00,32,0.31,smart_tv,SESS_F04084D0,False
WE_00008093,CUST_000099,TMDB_M_479197,2026-04-03,20:38:00,51,0.39,mobile,SESS_C3E8212D,True
WE_00008094,CUST_000099,TMDB_M_502356,2026-04-09,20:15:00,151,0.87,smart_tv,SESS_C1204784,False
WE_00008095,CUST_000099,TMDB_M_552524,2026-04-10,08:26:00,60,0.39,smart_tv,SESS_DB0DC10E,False
WE_00008096,CUST_000099,TMDB_T_456,2026-04-12,12:43:00,12,0.25,smart_tv,SESS_D4D8C52E,False
WE_00008097,CUST_000099,TMDB_M_936075,2026-04-05,10:17:00,85,0.82,smart_tv,SESS_BFA55677,True
WE_00008098,CUST_000100,TMDB_T_4656,2025-09-17,06:41:00,40,0.72,desktop,SESS_D88A2B67,False
WE_00008099,CUST_000100,TMDB_M_1327819,2025-08-30,23:49:00,33,0.4,desktop,SESS_4410D892,False
WE_00008100,CUST_000100,TMDB_M_1650558,2025-09-02,11:52:00,100,0.77,desktop,SESS_A44D3BC0,True
WE_00008101,CUST_000100,TMDB_M_1367642,2026-02-14,19:37:00,98,0.65,desktop,SESS_8D84067F,False
WE_00008102,CUST_000100,TMDB_T_5092,2025-05-09,21:12:00,18,0.59,desktop,SESS_1EAC66FE,False
WE_00008103,CUST_000100,TMDB_T_4656,2026-03-19,07:00:00,49,0.88,smart_tv,SESS_623D45F4,False
WE_00008104,CUST_000100,TMDB_T_154770,2025-06-09,11:52:00,14,0.25,desktop,SESS_455F8AF7,False
WE_00008105,CUST_000100,TMDB_T_70672,2025-05-15,22:30:00,38,0.88,desktop,SESS_D439566A,False
WE_00008106,CUST_000100,TMDB_M_1316092,2025-08-08,11:27:00,75,0.57,desktop,SESS_F275DE56,False
WE_00008107,CUST_000100,TMDB_M_284054,2025-03-18,15:55:00,136,0.9,mobile,SESS_C28FCC52,True
WE_00008108,CUST_000100,TMDB_M_879945,2025-08-18,13:32:00,123,0.92,desktop,SESS_81DB9A62,False
WE_00008109,CUST_000100,TMDB_T_5092,2025-12-07,11:58:00,22,0.73,desktop,SESS_784AED02,False
WE_00008110,CUST_000100,TMDB_T_70672,2025-03-16,08:44:00,33,0.77,desktop,SESS_5BF0E042,False
WE_00008111,CUST_000100,TMDB_M_83533,2025-11-16,18:13:00,43,0.46,desktop,SESS_BB77E34A,False
WE_00008112,CUST_000100,TMDB_T_82873,2025-05-06,07:19:00,46,0.94,desktop,SESS_48B1E8CC,False
WE_00008113,CUST_000100,TMDB_M_1325734,2025-12-21,06:00:00,34,0.35,desktop,SESS_03908F5A,True
WE_00008114,CUST_000100,TMDB_T_154770,2025-07-17,07:38:00,57,0.97,desktop,SESS_3B8846E6,False
WE_00008115,CUST_000100,TMDB_T_8962,2025-03-03,13:00:00,19,0.57,desktop,SESS_03305744,False
WE_00008116,CUST_000100,TMDB_M_1038392,2025-04-14,17:02:00,85,0.92,desktop,SESS_F12C2046,False
WE_00008117,CUST_000100,TMDB_M_1325734,2026-04-09,15:04:00,35,0.36,desktop,SESS_833D19FF,False
WE_00008118,CUST_000100,TMDB_T_1403,2025-11-26,13:59:00,51,0.98,desktop,SESS_6B4C2DAC,False
WE_00008119,CUST_000100,TMDB_T_5092,2025-05-19,13:36:00,8,0.27,desktop,SESS_8B81EA62,False
WE_00008120,CUST_000100,TMDB_T_71494,2025-12-09,09:45:00,27,0.66,desktop,SESS_59432577,False
WE_00008121,CUST_000100,TMDB_M_1049471,2025-08-08,18:35:00,34,0.32,desktop,SESS_F84A9BCA,False
WE_00008122,CUST_000100,TMDB_T_71494,2026-04-21,18:07:00,12,0.3,desktop,SESS_115CA802,False
WE_00008123,CUST_000100,TMDB_T_100088,2025-05-30,15:42:00,8,0.31,desktop,SESS_DCC3645F,True
WE_00008124,CUST_000100,TMDB_T_4656,2025-04-02,17:56:00,25,0.46,desktop,SESS_15C211CA,False
WE_00008125,CUST_000100,TMDB_M_1007734,2026-02-24,14:49:00,32,0.22,desktop,SESS_A701E867,False
WE_00008126,CUST_000100,TMDB_T_4656,2025-06-19,18:49:00,19,0.35,desktop,SESS_224A94A5,False
WE_00008127,CUST_000100,TMDB_T_31910,2026-03-05,19:06:00,17,0.31,desktop,SESS_478D365F,False
WE_00008128,CUST_000100,TMDB_T_33238,2025-11-30,21:26:00,37,0.82,desktop,SESS_B5100BCA,False
WE_00008129,CUST_000100,TMDB_M_1291335,2026-01-11,22:36:00,54,0.61,desktop,SESS_9770D013,False
WE_00008130,CUST_000100,TMDB_M_1650558,2025-05-09,23:47:00,48,0.37,desktop,SESS_198640A1,False
WE_00008131,CUST_000100,TMDB_T_120089,2025-11-11,23:32:00,34,0.86,tablet,SESS_454E1370,True
WE_00008132,CUST_000100,TMDB_T_5092,2025-12-07,23:01:00,10,0.33,tablet,SESS_3D7D9E1E,False
WE_00008133,CUST_000100,TMDB_M_1650558,2026-02-13,12:04:00,102,0.68,desktop,SESS_1345C526,False
WE_00008134,CUST_000100,TMDB_M_1325734,2025-05-28,16:42:00,24,0.25,desktop,SESS_B6EF2C43,False
WE_00008135,CUST_000100,TMDB_M_1650558,2025-08-10,11:59:00,123,0.82,gaming_console,SESS_F46A9817,False
WE_00008136,CUST_000100,TMDB_M_1019420,2025-09-16,17:28:00,90,0.91,desktop,SESS_24EA2F78,False
WE_00008137,CUST_000100,TMDB_T_5092,2026-01-16,18:00:00,29,0.94,desktop,SESS_F3BE0191,False
WE_00008138,CUST_000100,TMDB_M_11036,2025-12-06,19:00:00,102,0.92,desktop,SESS_BAEDB7AB,False
WE_00008139,CUST_000100,TMDB_M_1327862,2026-04-11,15:40:00,70,0.47,desktop,SESS_26A97770,False
WE_00008140,CUST_000100,TMDB_M_1523145,2025-09-12,09:05:00,151,0.94,desktop,SESS_41797153,True
WE_00008141,CUST_000100,TMDB_T_6836,2026-01-08,12:00:00,26,0.63,desktop,SESS_6828E25C,False
WE_00008142,CUST_000100,TMDB_M_1316092,2025-04-18,23:29:00,33,0.25,desktop,SESS_5F89A98C,False
WE_00008143,CUST_000100,TMDB_M_1316092,2025-03-21,15:40:00,47,0.36,desktop,SESS_D78C2051,True
WE_00008144,CUST_000100,TMDB_T_154770,2026-02-07,06:27:00,21,0.36,desktop,SESS_2F7E6184,False
WE_00008145,CUST_000100,TMDB_M_1180831,2025-11-29,08:48:00,83,0.58,desktop,SESS_D516F81C,False
WE_00008146,CUST_000100,TMDB_T_48866,2025-07-07,07:25:00,36,0.74,desktop,SESS_AC672695,False
WE_00008147,CUST_000100,TMDB_M_272,2025-08-10,09:21:00,77,0.72,desktop,SESS_19848C74,False
WE_00008148,CUST_000100,TMDB_M_1327862,2025-07-04,18:51:00,37,0.25,desktop,SESS_9F3204AF,False
WE_00008149,CUST_000100,TMDB_M_1650558,2025-08-09,08:24:00,55,0.42,desktop,SESS_4E33DB37,False
WE_00008150,CUST_000100,TMDB_M_694,2025-02-25,15:43:00,120,0.87,desktop,SESS_19664504,False
WE_00008151,CUST_000100,TMDB_T_4656,2026-01-16,06:55:00,44,0.8,desktop,SESS_0CDDDF92,False
WE_00008152,CUST_000100,TMDB_T_154770,2025-08-30,12:44:00,15,0.27,desktop,SESS_8BD0D625,False
WE_00008153,CUST_000100,TMDB_M_1650558,2025-10-29,10:07:00,55,0.42,desktop,SESS_A71DC051,False
WE_00008154,CUST_000100,TMDB_T_71494,2026-03-30,09:31:00,13,0.32,desktop,SESS_EE125271,False
WE_00008155,CUST_000100,TMDB_M_1019420,2025-12-14,06:48:00,19,0.2,desktop,SESS_0823E20B,False
WE_00008156,CUST_000100,TMDB_T_70672,2025-06-06,15:08:00,30,0.7,desktop,SESS_CADC3379,False
WE_00008157,CUST_000100,TMDB_M_564,2025-07-27,09:07:00,76,0.61,gaming_console,SESS_CD766247,True
WE_00008158,CUST_000100,TMDB_M_1523145,2025-03-06,14:43:00,148,0.92,desktop,SESS_11F0A923,False
WE_00008159,CUST_000100,TMDB_T_1911,2025-05-06,10:20:00,17,0.36,desktop,SESS_68C5EDDC,False
WE_00008160,CUST_000100,TMDB_M_1088434,2025-06-18,09:28:00,27,0.34,desktop,SESS_07FB3BDD,True
WE_00008161,CUST_000100,TMDB_T_95479,2025-06-25,16:56:00,9,0.24,tablet,SESS_79CDC59E,False
WE_00008162,CUST_000100,TMDB_T_71494,2026-01-01,23:26:00,31,0.77,desktop,SESS_0F57BC75,False
WE_00008163,CUST_000100,TMDB_T_154770,2025-07-11,18:43:00,30,0.51,desktop,SESS_22F5B1A9,False
WE_00008164,CUST_000100,TMDB_T_1911,2025-02-28,13:32:00,38,0.78,desktop,SESS_90266418,False
WE_00008165,CUST_000100,TMDB_M_1367642,2025-07-31,14:11:00,77,0.51,desktop,SESS_CC6C7745,False
WE_00008166,CUST_000100,TMDB_M_1650558,2025-06-16,14:30:00,51,0.39,desktop,SESS_76237F14,True
WE_00008167,CUST_000100,TMDB_T_5092,2025-05-17,17:18:00,8,0.26,gaming_console,SESS_C75861C1,False
WE_00008168,CUST_000100,TMDB_T_71494,2025-07-16,08:05:00,41,1.0,desktop,SESS_2BF23FC0,True
WE_00008169,CUST_000100,TMDB_M_1327862,2025-06-28,11:57:00,40,0.27,desktop,SESS_34460C61,False
WE_00008170,CUST_000100,TMDB_M_1325734,2025-04-27,21:09:00,48,0.49,desktop,SESS_90FDBB3E,False
WE_00008171,CUST_000100,TMDB_M_1317672,2026-01-26,22:18:00,47,0.49,desktop,SESS_78FD3B16,False
WE_00008172,CUST_000100,TMDB_T_5092,2025-06-03,12:03:00,13,0.45,desktop,SESS_63CD0CB1,False
WE_00008173,CUST_000100,TMDB_T_18165,2025-07-12,11:03:00,47,0.95,desktop,SESS_1EB51009,False
WE_00008174,CUST_000100,TMDB_T_873,2025-10-18,10:29:00,38,0.72,desktop,SESS_40FEA948,False
WE_00008175,CUST_000100,TMDB_T_1416,2025-11-09,08:41:00,52,0.87,desktop,SESS_B5BEF85B,False
WE_00008176,CUST_000100,TMDB_M_1304313,2025-09-13,07:54:00,71,0.65,desktop,SESS_6852C038,False
WE_00008177,CUST_000100,TMDB_M_1650558,2025-05-15,06:52:00,40,0.31,desktop,SESS_7EF86974,False
WE_00008178,CUST_000100,TMDB_M_1650558,2025-09-22,10:35:00,117,0.9,smart_tv,SESS_8C128604,False
WE_00008179,CUST_000100,TMDB_M_1367642,2026-02-20,06:04:00,31,0.22,gaming_console,SESS_1182D657,False
WE_00008180,CUST_000100,TMDB_M_1272837,2025-09-29,15:31:00,137,0.86,desktop,SESS_746CFF4E,False
WE_00008181,CUST_000100,TMDB_M_840464,2026-03-26,11:21:00,87,0.81,desktop,SESS_68353C7E,False
WE_00008182,CUST_000100,TMDB_M_1284496,2026-02-07,23:50:00,54,0.63,desktop,SESS_250B0AEB,False
WE_00008183,CUST_000100,TMDB_M_11036,2025-03-05,19:10:00,74,0.67,desktop,SESS_4D315B7C,False
WE_00008184,CUST_000100,TMDB_M_1367642,2025-12-02,10:07:00,143,0.95,desktop,SESS_EE409F44,False
WE_00008185,CUST_000100,TMDB_M_1241982,2025-09-24,17:39:00,122,0.95,desktop,SESS_5C4CBCB4,True
WE_00008186,CUST_000100,TMDB_M_1650558,2025-06-13,20:19:00,123,0.82,desktop,SESS_65B63378,False
WE_00008187,CUST_000100,TMDB_M_1291335,2025-09-07,06:56:00,87,0.98,desktop,SESS_2E5B80A1,True
WE_00008188,CUST_000100,TMDB_T_291,2025-10-03,21:13:00,13,0.25,mobile,SESS_4516BB39,False
WE_00008189,CUST_000100,TMDB_T_95479,2025-04-17,12:42:00,31,0.82,desktop,SESS_F45045AD,False
WE_00008190,CUST_000100,TMDB_T_4656,2025-04-04,08:55:00,34,0.62,desktop,SESS_AA10CE87,False
WE_00008191,CUST_000100,TMDB_M_11036,2025-09-02,13:37:00,107,0.97,desktop,SESS_45876487,True
WE_00008192,CUST_000100,TMDB_T_4656,2025-11-25,21:14:00,16,0.29,desktop,SESS_7232245C,False
WE_00008193,CUST_000100,TMDB_M_1316092,2026-03-18,21:44:00,55,0.42,gaming_console,SESS_E220134E,False
WE_00008194,CUST_000100,TMDB_M_1327862,2025-11-14,21:20:00,137,0.91,desktop,SESS_05C95F58,False
WE_00008195,CUST_000100,TMDB_M_205596,2026-03-21,17:59:00,61,0.59,desktop,SESS_6BB0C8A0,False
WE_00008196,CUST_000100,TMDB_T_5092,2025-11-02,07:49:00,25,0.82,desktop,SESS_50D8AE13,False
WE_00008197,CUST_000100,TMDB_T_1399,2025-04-03,23:23:00,27,0.7,desktop,SESS_216BB956,False
WE_00008198,CUST_000101,TMDB_M_936075,2025-09-05,21:03:00,72,0.7,tablet,SESS_A6CBB287,False
WE_00008199,CUST_000101,TMDB_M_680493,2026-01-13,09:52:00,86,0.51,tablet,SESS_4CD3DFC4,False
WE_00008200,CUST_000101,TMDB_T_80748,2026-02-05,10:25:00,21,0.36,tablet,SESS_F8736E59,False
WE_00008201,CUST_000101,TMDB_M_479197,2025-12-30,17:47:00,88,0.5,tablet,SESS_45358D5A,False
WE_00008202,CUST_000101,TMDB_M_1620551,2025-10-28,06:19:00,102,0.8,tablet,SESS_B129A6A4,True
WE_00008203,CUST_000101,TMDB_M_1084187,2025-09-14,19:22:00,116,0.75,tablet,SESS_59CB1E01,True
WE_00008204,CUST_000101,TMDB_M_875828,2026-04-02,14:02:00,44,0.36,tablet,SESS_21A44C4A,True
